,source_user,username,target_user
10252,2406167565,daccabrera,santipalomov
10253,127598232,SW_JRH96,daccabrera
10255,127598232,SW_JRH96,msemillagt
10259,1430390194923003907,Somson18853532,VicenteCarrera_
10260,1430390194923003907,Somson18853532,DrGiammattei
10261,1430390194923003907,Somson18853532,jimmymoralesgt
10262,1430390194923003907,Somson18853532,ottoperezmolina
10263,1430390194923003907,Somson18853532,UCLCGt
10264,1430390194923003907,Somson18853532,BArevalodeLeon
10265,1511857186569400322,Patrici07680625,GersonGudielCas
10267,2665939039,sergiovinicioo,FJimenezmingob
10268,2665939039,sergiovinicioo,mingobguate
10269,2665939039,sergiovinicioo,PNCdeGuatemala
10270,2665939039,sergiovinicioo,DTransitoPNC
10271,2665939039,sergiovinicioo,_SPGuatemala
10272,2665939039,sergiovinicioo,GuatemalaGob
10273,2665939039,sergiovinicioo,BArevalodeLeon
10274,2665939039,sergiovinicioo,DiariodeCA
10275,723252708,ElyQuintana3,UbaldoMacu
10276,723252708,ElyQuintana3,BArevalodeLeon
10277,723252708,ElyQuintana3,GuatemalaGob
10283,994122373,jorgitovasquez1,COVIAL_CIV
10286,994122373,jorgitovasquez1,alex56gt
10287,994122373,jorgitovasquez1,scpmuni
10288,994122373,jorgitovasquez1,ProvialOficial
10289,994122373,jorgitovasquez1,AGN_noticias
10290,994122373,jorgitovasquez1,GuaTv_
10291,994122373,jorgitovasquez1,DiariodeCA
10292,994122373,jorgitovasquez1,Radio_TGW
10295,1449057511252897795,gamaliel_matheu,UbaldoMacu
10300,915029201710874624,OtonielDeLeon02,BArevalodeLeon
10301,1658826768151633924,ErwinTaracena,UbaldoMacu
10303,1658826768151633924,ErwinTaracena,santipalomov
10304,1658826768151633924,ErwinTaracena,MPguatemala
10305,130633791,diegomdsn,VicenteCarrera_
10306,130633791,diegomdsn,DrGiammattei
10307,130633791,diegomdsn,jimmymoralesgt
10308,130633791,diegomdsn,ottoperezmolina
10309,130633791,diegomdsn,UCLCGt
10310,130633791,diegomdsn,BArevalodeLeon
10311,1611591176259256320,ROBERTR02304443,UbaldoMacu
10315,1658826768151633924,ErwinTaracena,drewzecena
10317,448265672,axejo10,VicenteCarrera_
10318,448265672,axejo10,DrGiammattei
10319,448265672,axejo10,jimmymoralesgt
10320,448265672,axejo10,ottoperezmolina
10321,448265672,axejo10,UCLCGt
10322,448265672,axejo10,BArevalodeLeon
10323,1727029190,Marloa4,VicenteCarrera_
10324,1727029190,Marloa4,DrGiammattei
10325,1727029190,Marloa4,jimmymoralesgt
10326,1727029190,Marloa4,ottoperezmolina
10327,1727029190,Marloa4,UCLCGt
10328,1727029190,Marloa4,BArevalodeLeon
10329,1586155337291374593,SanMateuA,UbaldoMacu
10330,1586155337291374593,SanMateuA,BArevalodeLeon
10331,1586155337291374593,SanMateuA,santipalomov
10332,1586155337291374593,SanMateuA,MPguatemala
10333,1262931541950373888,gt_theos,UbaldoMacu
10335,1262931541950373888,gt_theos,santipalomov
10336,1262931541950373888,gt_theos,MPguatemala
10337,1699993870669692928,GilRey422483,E_Morales2250
10338,1699993870669692928,GilRey422483,VicenteCarrera_
10339,1699993870669692928,GilRey422483,DrGiammattei
10340,1699993870669692928,GilRey422483,jimmymoralesgt
10341,1699993870669692928,GilRey422483,ottoperezmolina
10342,1699993870669692928,GilRey422483,UCLCGt
10344,1392659466,artbardok,GuatemalaGob
10350,127720415,JrafaelRev,UbaldoMacu
10354,1503907561355059200,rojoexe86,VicenteCarrera_
10355,1503907561355059200,rojoexe86,DrGiammattei
10356,1503907561355059200,rojoexe86,jimmymoralesgt
10357,1503907561355059200,rojoexe86,ottoperezmolina
10358,1503907561355059200,rojoexe86,UCLCGt
10359,1503907561355059200,rojoexe86,BArevalodeLeon
10364,94580678,gacastan,VicenteCarrera_
10365,94580678,gacastan,jimmymoralesgt
10366,94580678,gacastan,DrGiammattei
10367,94580678,gacastan,UCLCGt
10368,94580678,gacastan,BArevalodeLeon
10369,94580678,gacastan,GuatemalaGob
10370,1806016582960771072,JavierR07772901,UbaldoMacu
10372,1806016582960771072,JavierR07772901,santipalomov
10373,1806016582960771072,JavierR07772901,MPguatemala
10374,1699993870669692928,GilRey422483,GeovanyC7
10381,239702900,jzamorano1965,MarioSaqui1
10382,239702900,jzamorano1965,VicenteCarrera_
10384,239702900,jzamorano1965,chatagira
10385,239702900,jzamorano1965,UCLCGt
10386,239702900,jzamorano1965,CNCguatemala
10388,239702900,jzamorano1965,jimmymoralesgt
10389,239702900,jzamorano1965,netobran
10390,239702900,jzamorano1965,DrGiammattei
10391,1776518603451289600,maestro_roshi_3,BArevalodeLeon
10392,1776518603451289600,maestro_roshi_3,volker_turk
10393,1776518603451289600,maestro_roshi_3,OACNUDH
10400,239702900,jzamorano1965,AztecaGuate
10401,1699993870669692928,GilRey422483,Robert_Orosco91
10408,1452670090315505674,alvarado66gt,santipalomov
10410,1026484339289325572,elakademicista,santipalomov
10411,1481023323006017537,LuisHer44478811,VicenteCarrera_
10412,1481023323006017537,LuisHer44478811,DrGiammattei
10413,1481023323006017537,LuisHer44478811,jimmymoralesgt
10414,1481023323006017537,LuisHer44478811,ottoperezmolina
10415,1481023323006017537,LuisHer44478811,UCLCGt
10416,1481023323006017537,LuisHer44478811,BArevalodeLeon
10418,1305116017694253057,soylacanallare1,marcoanmo72
10421,1305116017694253057,soylacanallare1,MPguatemala
10422,1699993870669692928,GilRey422483,pdrojuarez
10429,594374736,DannyAlarcon160,VicenteCarrera_
10430,594374736,DannyAlarcon160,DrGiammattei
10431,594374736,DannyAlarcon160,jimmymoralesgt
10432,594374736,DannyAlarcon160,ottoperezmolina
10433,594374736,DannyAlarcon160,UCLCGt
10434,594374736,DannyAlarcon160,BArevalodeLeon
10435,67477026,VanitasIdun,CACIFGuatemala
10436,67477026,VanitasIdun,republicagt
10439,2441328322,mildred_gaitan,BernardoCaal2
10440,2441328322,mildred_gaitan,JLFont001
10441,2441328322,mildred_gaitan,foppaguate
10442,2441328322,mildred_gaitan,JordanRodas
10443,2441328322,mildred_gaitan,JosMChacn2
10444,2441328322,mildred_gaitan,JSandoval1982
10445,2441328322,mildred_gaitan,MoratayaYoel
10446,2441328322,mildred_gaitan,onumujeresgt
10447,2441328322,mildred_gaitan,OEA_oficial
10448,2441328322,mildred_gaitan,marnguate
10449,2441328322,mildred_gaitan,AVillagran502
10451,1778924438425083905,Estefmlove,TSEGuatemala
10453,872225178377494528,anaelifurlan,UbaldoMacu
10455,872225178377494528,anaelifurlan,santipalomov
10456,872225178377494528,anaelifurlan,MPguatemala
10457,1607452765361512449,carlillos999,TSEGuatemala
10459,294903527,YasserAmezquita,UbaldoMacu
10460,294903527,YasserAmezquita,BArevalodeLeon
10461,294903527,YasserAmezquita,GuatemalaGob
10462,1508877229027205121,LeopoldoDinos,GersonGudielCas
10466,294903527,YasserAmezquita,santipalomov
10467,294903527,YasserAmezquita,MPguatemala
10468,1702344616463212544,cdeleonandrade,VicenteCarrera_
10469,1702344616463212544,cdeleonandrade,DrGiammattei
10470,1702344616463212544,cdeleonandrade,jimmymoralesgt
10471,1702344616463212544,cdeleonandrade,ottoperezmolina
10472,1702344616463212544,cdeleonandrade,UCLCGt
10474,1376720407408037892,EAPablo10_,jprc10
10475,1376720407408037892,EAPablo10_,VicenteCarrera_
10477,1376720407408037892,EAPablo10_,chatagira
10478,1376720407408037892,EAPablo10_,UCLCGt
10479,1376720407408037892,EAPablo10_,CNCguatemala
10480,1376720407408037892,EAPablo10_,GuatemalaGob
10481,1376720407408037892,EAPablo10_,BADCUBEN
10488,940825863788154882,CarlosKmel76,Patrici07680625
10489,940825863788154882,CarlosKmel76,VicenteCarrera_
10491,940825863788154882,CarlosKmel76,chatagira
10492,940825863788154882,CarlosKmel76,UCLCGt
10493,940825863788154882,CarlosKmel76,CNCguatemala
10494,940825863788154882,CarlosKmel76,GuatemalaGob
10495,1776518603451289600,maestro_roshi_3,santipalomov
10497,1776518603451289600,maestro_roshi_3,chatagira
10499,1369038633487990789,EliMarios_,DulceFuent26861
10501,136739861,andgallardo_,YoRomilio
10502,136739861,andgallardo_,BArevalodeLeon
10503,1685665539165753344,de_don61347,GuatemalaGob
10505,153998787,E_Morales2250,VicenteCarrera_
10506,153998787,E_Morales2250,DrGiammattei
10507,153998787,E_Morales2250,jimmymoralesgt
10508,153998787,E_Morales2250,ottoperezmolina
10509,153998787,E_Morales2250,UCLCGt
10510,153998787,E_Morales2250,BArevalodeLeon
10511,552444924,RodLrm,GuatemalaGob
10512,552444924,RodLrm,BArevalodeLeon
10515,903112572156739584,TristeMico,VicenteCarrera_
10517,903112572156739584,TristeMico,chatagira
10518,903112572156739584,TristeMico,UCLCGt
10519,903112572156739584,TristeMico,CNCguatemala
10522,1825567798648508416,Derech0so,FelixSinExcusas
10530,1826636871499165696,CarlosPere29908,UbaldoMacu
10532,1826636871499165696,CarlosPere29908,santipalomov
10533,1826636871499165696,CarlosPere29908,MPguatemala
10535,1004691599459266560,JorgeOr59911559,drewzecena
10537,936775775977721856,arronchopa,GuatemalaGob
10540,1702094587689381888,Harol5665776575,CIDH
10541,1702094587689381888,Harol5665776575,CorteIDH
10544,1419402501212811265,AnonGTReloaded,MPguatemala
10545,1290838936378650625,LionelG76720488,VicenteCarrera_
10547,1290838936378650625,LionelG76720488,chatagira
10548,1290838936378650625,LionelG76720488,UCLCGt
10549,1290838936378650625,LionelG76720488,CNCguatemala
10550,1290838936378650625,LionelG76720488,GuatemalaGob
10551,1480978039991328773,Rosales1Tono,pmzv7
10552,1480978039991328773,Rosales1Tono,viniciojoseh
10553,1480978039991328773,Rosales1Tono,BArevalodeLeon
10554,1479155129014231048,adollfo51,ElrevoltijoGT
10555,1479155129014231048,adollfo51,MPguatemala
10556,1479155129014231048,adollfo51,Fiscalnvicto
10557,1479155129014231048,adollfo51,FiscalGeneralGT
10558,1479155129014231048,adollfo51,BancadaSemilla
10559,1479155129014231048,adollfo51,BArevalodeLeon
10560,1479155129014231048,adollfo51,RCurruchic25741
10561,1479155129014231048,adollfo51,samuel_pz
10562,1199530678750236673,jonatanan_21,UbaldoMacu
10563,1199530678750236673,jonatanan_21,BArevalodeLeon
10564,1336319374160850945,Paquetecuetes_,drewzecena
10565,1336319374160850945,Paquetecuetes_,BArevalodeLeon
10566,160601853,pdrojuarez,VicenteCarrera_
10567,160601853,pdrojuarez,DrGiammattei
10568,160601853,pdrojuarez,jimmymoralesgt
10569,160601853,pdrojuarez,ottoperezmolina
10570,160601853,pdrojuarez,UCLCGt
10571,160601853,pdrojuarez,BArevalodeLeon
10572,1480978039991328773,Rosales1Tono,drewzecena
10574,319917023,GeovanyC7,VicenteCarrera_
10575,319917023,GeovanyC7,DrGiammattei
10576,319917023,GeovanyC7,jimmymoralesgt
10577,319917023,GeovanyC7,ottoperezmolina
10578,319917023,GeovanyC7,UCLCGt
10579,319917023,GeovanyC7,BArevalodeLeon
10580,2425721652,Patriciahxela,BArevalodeLeon
10581,1253078405442134016,Josesolaresgt,Expiacion_49
10582,1253078405442134016,Josesolaresgt,ChairoHater502
10583,1253078405442134016,Josesolaresgt,BArevalodeLeon
10586,1541283374819680257,OraliaBarrios7,RafaelAE1967
10587,1541283374819680257,OraliaBarrios7,GuatemalaGob
10588,1541283374819680257,OraliaBarrios7,BArevalodeLeon
10589,1541283374819680257,OraliaBarrios7,FelixSinExcusas
10590,742173808430190593,enitolima03,RafaelAE1967
10591,742173808430190593,enitolima03,_Newsgt
10592,742173808430190593,enitolima03,GuatemalaGob
10593,742173808430190593,enitolima03,BArevalodeLeon
10594,742173808430190593,enitolima03,FelixSinExcusas
10595,742173808430190593,enitolima03,DrGiammattei
10596,742173808430190593,enitolima03,__VaderTG
10597,742173808430190593,enitolima03,MPguatemala
10598,742173808430190593,enitolima03,BancadaSemilla
10599,1336319374160850945,Paquetecuetes_,UbaldoMacu
10601,1336319374160850945,Paquetecuetes_,GuatemalaGob
10612,1509386806458036230,GlobalprintP,drewzecena
10613,1509386806458036230,GlobalprintP,BArevalodeLeon
10616,773175917241774080,Juanchampas,GersonGudielCas
10617,773175917241774080,Juanchampas,BArevalodeLeon
10622,1502607813490663426,MarcosL30828714,GuatemalaGob
10623,1502607813490663426,MarcosL30828714,BArevalodeLeon
10624,1617987554627788801,SaludYBillete,MinSaludGuate
10625,1617987554627788801,SaludYBillete,JoaquinBarnoya
10626,1617987554627788801,SaludYBillete,BArevalodeLeon
10629,1767206467076009984,DulceFuent26861,EliMarios_
10630,1767206467076009984,DulceFuent26861,BArevalodeLeon
10631,1767206467076009984,DulceFuent26861,GuatemalaGob
10633,1792959535000227840,PaulinaVas13,sharongt8
10634,1792959535000227840,PaulinaVas13,BArevalodeLeon
10635,1792959535000227840,PaulinaVas13,mingobguate
10637,1766940755258433536,raqu85549,JoseCif33982901
10638,1766940755258433536,raqu85549,GuatemalaGob
10639,1766940755258433536,raqu85549,BArevalodeLeon
10640,1218233245323665409,MendozaRendy,FJimenezmingob
10641,1218233245323665409,MendozaRendy,mingobguate
10642,1218233245323665409,MendozaRendy,PNCdeGuatemala
10643,1218233245323665409,MendozaRendy,DTransitoPNC
10644,1218233245323665409,MendozaRendy,_SPGuatemala
10645,1218233245323665409,MendozaRendy,GuatemalaGob
10647,1218233245323665409,MendozaRendy,DiariodeCA
10648,942273127123386373,arbencista,GuatemalaGob
10649,942273127123386373,arbencista,BArevalodeLeon
10650,1150250612715597824,MarioSaqui1,GersonGudielCas
10652,1117172641922715649,VictorP95913830,BernardoCaal2
10653,1117172641922715649,VictorP95913830,JLFont001
10654,1117172641922715649,VictorP95913830,foppaguate
10655,1117172641922715649,VictorP95913830,JordanRodas
10656,1117172641922715649,VictorP95913830,JosMChacn2
10657,1117172641922715649,VictorP95913830,JSandoval1982
10658,1117172641922715649,VictorP95913830,MoratayaYoel
10659,1117172641922715649,VictorP95913830,onumujeresgt
10660,1117172641922715649,VictorP95913830,OEA_oficial
10661,1117172641922715649,VictorP95913830,marnguate
10662,1117172641922715649,VictorP95913830,AVillagran502
10663,1117172641922715649,VictorP95913830,COVIAL_CIV
10664,1117172641922715649,VictorP95913830,BArevalodeLeon
10665,1665539772062871552,ClaudiaYan8074,VicenteCarrera_
10666,1665539772062871552,ClaudiaYan8074,DrGiammattei
10667,1665539772062871552,ClaudiaYan8074,jimmymoralesgt
10668,1665539772062871552,ClaudiaYan8074,ottoperezmolina
10669,1665539772062871552,ClaudiaYan8074,UCLCGt
10670,1665539772062871552,ClaudiaYan8074,BArevalodeLeon
10671,1041306355531898880,SGLiss1,f4c4745470d54da
10672,1041306355531898880,SGLiss1,UbaldoMacu
10674,1041306355531898880,SGLiss1,santipalomov
10675,1041306355531898880,SGLiss1,MPguatemala
10676,1475963580919001090,chepechapin58,UbaldoMacu
10677,1475963580919001090,chepechapin58,MPguatemala
10678,1475963580919001090,chepechapin58,santipalomov
10680,1368746315602145282,OdiliaCatalan,RCocinera
10681,1368746315602145282,OdiliaCatalan,UbaldoMacu
10682,1368746315602145282,OdiliaCatalan,BArevalodeLeon
10683,1368746315602145282,OdiliaCatalan,santipalomov
10684,1368746315602145282,OdiliaCatalan,MPguatemala
10685,1782785325787389952,MarcoAu53512627,YuliMunozGT
10687,1782785325787389952,MarcoAu53512627,AGN_noticias
10690,2274366047,alex40_a,UbaldoMacu
10691,2274366047,alex40_a,BArevalodeLeon
10692,14948963,yaelmendez,VicenteCarrera_
10693,14948963,yaelmendez,DrGiammattei
10694,14948963,yaelmendez,jimmymoralesgt
10695,14948963,yaelmendez,ottoperezmolina
10696,14948963,yaelmendez,UCLCGt
10698,1577817945610375170,Heraldodomingo2,VicenteCarrera_
10699,1577817945610375170,Heraldodomingo2,DrGiammattei
10700,1577817945610375170,Heraldodomingo2,jimmymoralesgt
10701,1577817945610375170,Heraldodomingo2,ottoperezmolina
10702,1577817945610375170,Heraldodomingo2,UCLCGt
10709,1591402009802031105,Adrian1771620,UbaldoMacu
10710,1591402009802031105,Adrian1771620,BArevalodeLeon
10711,1591402009802031105,Adrian1771620,santipalomov
10712,1591402009802031105,Adrian1771620,MPguatemala
10713,1676433831597883393,BorrayoOli68058,VicenteCarrera_
10714,1676433831597883393,BorrayoOli68058,DrGiammattei
10715,1676433831597883393,BorrayoOli68058,jimmymoralesgt
10716,1676433831597883393,BorrayoOli68058,ottoperezmolina
10717,1676433831597883393,BorrayoOli68058,UCLCGt
10718,1676433831597883393,BorrayoOli68058,BArevalodeLeon
10719,1338999629342511106,sunflowerbabe91,VicenteCarrera_
10721,1338999629342511106,sunflowerbabe91,chatagira
10722,1338999629342511106,sunflowerbabe91,UCLCGt
10723,1338999629342511106,sunflowerbabe91,CNCguatemala
10724,1338999629342511106,sunflowerbabe91,GuatemalaGob
10725,153322176,RELAJEROTOTAL,UbaldoMacu
10727,153322176,RELAJEROTOTAL,santipalomov
10728,153322176,RELAJEROTOTAL,MPguatemala
10729,138198484,Marvinic,VicenteCarrera_
10730,138198484,Marvinic,DrGiammattei
10731,138198484,Marvinic,jimmymoralesgt
10732,138198484,Marvinic,ottoperezmolina
10733,138198484,Marvinic,UCLCGt
10734,138198484,Marvinic,BArevalodeLeon
10735,267352877,Silvia_B2023,BArevalodeLeon
10737,1732601993623953409,Juan149036,GuatemalaGob
10739,1141458230813569025,HenryTello13,GuatemalaGob
10741,374315712,Sonicalm,BArevalodeLeon
10743,1580764607634874369,oscarme75823402,GuatemalaGob
10752,1723104927528964096,SaMeMerz68789,karen_sant35047
10761,337833715,KarladeMoller,VicenteCarrera_
10762,337833715,KarladeMoller,BArevalodeLeon
10763,337833715,KarladeMoller,chatagira
10764,337833715,KarladeMoller,UCLCGt
10765,337833715,KarladeMoller,CNCguatemala
10766,337833715,KarladeMoller,GuatemalaGob
10768,1676077855481143296,arriola_cl95191,UbaldoMacu
10769,1676077855481143296,arriola_cl95191,BArevalodeLeon
10770,1676077855481143296,arriola_cl95191,santipalomov
10771,1676077855481143296,arriola_cl95191,MPguatemala
10774,1490936885866385410,Gatina777,GuatemalaGob
10775,1490936885866385410,Gatina777,rojitarodas
10776,1490936885866385410,Gatina777,BArevalodeLeon
10778,1678776476106371074,EsequielMo90988,GuatemalaGob
10780,73010608,PFacticos,GuatemalaGob
10782,903343184230707204,comunicaverte_,GersonGudielCas
10783,903343184230707204,comunicaverte_,BArevalodeLeon
10784,1679147961622618113,JoseCif33982901,GuatemalaGob
10790,1426033471978418176,ConcepcinAgui15,GersonGudielCas
10791,1426033471978418176,ConcepcinAgui15,BArevalodeLeon
10792,1183777898836221952,FPgabriel1,BenitoC67601310
10795,149310183,FRESA2222,UbaldoMacu
10796,149310183,FRESA2222,BArevalodeLeon
10797,149310183,FRESA2222,santipalomov
10798,149310183,FRESA2222,MPguatemala
10803,1787943453344595968,UbaldoMacu,MPguatemala
10806,1490520403097313290,Tacuazin14,PuertoNews24
10807,1490520403097313290,Tacuazin14,josedelapena
10808,1490520403097313290,Tacuazin14,BArevalodeLeon
10809,1490520403097313290,Tacuazin14,KarinHerreraVP
10810,1490520403097313290,Tacuazin14,santipalomov
10811,1490520403097313290,Tacuazin14,MPguatemala
10812,1490520403097313290,Tacuazin14,julioflores_r
10813,1490520403097313290,Tacuazin14,el_Periodico
10815,1272235808817328133,Sawlito1,GuatemalaGob
10816,1272235808817328133,Sawlito1,BArevalodeLeon
10819,1780668184237924352,guillen_ge20243,UbaldoMacu
10820,1780668184237924352,guillen_ge20243,BArevalodeLeon
10821,1690888733933932544,Vctormende2432,BArevalodeLeon
10822,1690888733933932544,Vctormende2432,DiariodeCA
10823,536766253,OEMC311,GuatemalaGob
10825,1712246207655886848,labichotafacha,santipalomov
10826,1712246207655886848,labichotafacha,BArevalodeLeon
10828,630619775,markisio12,UbaldoMacu
10829,630619775,markisio12,BArevalodeLeon
10830,630619775,markisio12,santipalomov
10831,630619775,markisio12,MPguatemala
10832,770271104392949762,ChiltepeGT,roceguill_rg15
10840,1183777898836221952,FPgabriel1,MPguatemala
10841,3259166437,Botit0,UbaldoMacu
10842,3259166437,Botit0,BArevalodeLeon
10843,3259166437,Botit0,santipalomov
10844,3259166437,Botit0,MPguatemala
10845,1487920819900755969,Robert_Orosco91,VicenteCarrera_
10846,1487920819900755969,Robert_Orosco91,DrGiammattei
10847,1487920819900755969,Robert_Orosco91,jimmymoralesgt
10848,1487920819900755969,Robert_Orosco91,ottoperezmolina
10849,1487920819900755969,Robert_Orosco91,UCLCGt
10851,1591402009802031105,Adrian1771620,GuatemalaGob
10853,1761205823362002944,Chuza_Andrea,VicenteCarrera_
